51.0868377685547,16.4124607395481,4663.44
51.087565535205904,16.3900035136455,4768.215
51.08876735881224,16.351390941723,4922.5199999999995
51.089512660139704,16.3274008261191,5017.008
51.08997585490598,16.31275073902028,5084.064
51.09074862205376,16.28764013341956,5207.508
51.09145730228748,16.263784872519018,5329.428
51.09190001406914,16.24866794895482,5407.152
51.09222262107722,16.23822392644108,5460.492
51.092568969726585,16.22692541173984,5516.879999999999
51.09280700683594,16.21886382231842,5556.504
51.09312325170484,16.2086173392631,5605.272
51.09344492766816,16.19797577729096,5650.992
51.09370034427966,16.189079078468144,5678.424000000001
51.09401550292971,16.17811048353042,5699.76
51.09439024844412,16.16564364046664,5724.144
51.09465606172206,16.15684303077494,5742.432
51.09483218435514,16.15094901419976,5759.196000000001
51.09503422106728,16.14437783730994,5785.104
51.095234550864,16.1376008729677,5817.108
51.0955203816042,16.1277968947952,5868.924000000001
51.09581738488148,16.11782506994298,5928.36
51.09602485268804,16.11041383485538,5974.08
51.09628725213522,16.10107710554796,6025.896
51.09651830640892,16.09271941313876,6070.092
51.09667689436574,16.0876271015889,6097.524
51.096822292521864,16.08265521075276,6124.956
51.09699686341366,16.07659994589318,6156.960000000001
51.09718260684256,16.06948357659418,6196.584
51.097356712211976,16.06196924158046,6234.683999999999
51.09744919599112,16.05438314901816,6271.26
51.09740310927568,16.0469785123258,6301.74
51.09719967599642,16.03812429067252,6336.7919999999995
51.0969493801311,16.03242492675782,6359.652
51.09632914914924,16.02393114244618,6387.084
51.0953701730502,16.012960073110243,6420.611999999999
51.09434431690282,16.00483126253696,6443.472
51.09307064767612,15.99595518369932,6470.904
51.09203687764832,15.9897551665435,6489.192
51.09062789658372,15.981773170265,6513.575999999999
51.08913760427706,15.973580850137262,6541.008
51.08807279942402,15.967890559016059,6562.344
51.0867263535322,15.960801408097561,6589.776000000001
51.08558644440218,15.95486821355046,6612.636
51.084743538549404,15.9504959518845,6630.924000000001
51.08388216697566,15.9460535822688,6649.212000000001
51.082785551426795,15.9403913343275,6672.072
51.081538882498016,15.93398264292124,6697.979999999999
51.080222074864295,15.92725310454496,6723.888000000001
51.07908045881888,15.92145888869824,6748.272
51.078015809139984,15.916003253008862,6769.608
51.077114092293456,15.911394273912581,6786.372
51.07601064908302,15.90578563793284,6806.183999999999
51.07419356006686,15.896617167704822,6838.188
51.07246554099908,15.887846663191501,6865.62
51.070985955707094,15.88034676216742,6888.4800000000005
51.06973711434058,15.8740523054793,6908.292000000001
51.06863708496094,15.868444494298998,6925.056
51.06737117444056,15.862038277290981,6943.344
51.06557658567268,15.85297826818518,6972.3
51.063978602522525,15.84494760874156,6995.160000000001
51.06255162125928,15.837756595096062,7011.923999999999
51.06144026416842,15.8320873363598,7027.164
51.06035621772378,15.826663867847358,7043.928
51.05930149918896,15.82133690086572,7059.168000000001
51.0581547623974,15.815531550226979,7075.932000000001
51.05693990416448,15.80938803183064,7092.696000000001
51.05594834149893,15.8044520197688,7106.411999999999
51.0545689986924,15.797487825960719,7123.1759999999995
51.05315986245368,15.790392489046662,7139.94
51.05197541834948,15.7844506341058,7156.704
51.05101908021056,15.77964576514994,7170.42
51.05026788226628,15.77587560705236,7179.564
51.04958480576336,15.77241392393372,7188.7080000000005
51.0484017582263,15.76647990458722,7203.947999999999
51.046887103581845,15.758881852433479,7223.76
51.0457703153966,15.75331940522064,7240.524
51.04466594114144,15.747764381202481,7258.812
51.04354977365268,15.74211945404878,7277.1
51.04248124462064,15.736765681086379,7292.339999999999
51.04148642329848,15.731838741818,7304.532000000001
51.04059293068064,15.72729739627324,7315.2
51.03965862726762,15.72259274044554,7328.916
51.0386231503244,15.71741093815984,7344.156
51.03764120845472,15.71245595571158,7357.872
51.03608248435846,15.70467933448586,7379.2080000000005
51.034854125976565,15.69857210726352,7394.447999999999
51.033219832080896,15.690385560731638,7417.308
51.0317919197729,15.683233312658379,7432.548
51.03094730700476,15.678958789722339,7443.216
51.02996784792108,15.674046284443639,7456.931999999999
51.0290800967459,15.669593604835319,7469.124000000001
51.028280639648436,15.66565766205658,7479.7919999999995
51.027474975585946,15.66166398331924,7490.460000000001
51.0266340869968,15.65742987555428,7502.652
51.025691093832755,15.65261964540226,7514.843999999999
51.024640409825224,15.647388767551721,7527.036
51.023744744769594,15.642970729518561,7537.704000000001
51.02276000976563,15.63802853146114,7551.42
51.021585186457266,15.63219513764252,7568.183999999999
51.02038119041314,15.62617368955868,7584.947999999999
51.01926347118312,15.62056299158046,7600.188
51.01817973508674,15.61519849622574,7612.38
51.01726079391222,15.610582918734162,7621.524
51.01642688815878,15.60641273292336,7633.716
51.01550375728288,15.60185777818836,7647.432000000001
51.01438045178432,15.5962837837838,7659.624000000001
51.01338888911878,15.59131766654348,7671.816000000001
51.012367843369304,15.586231128589521,7685.532000000001
51.01129822811838,15.58090168720968,7699.248
51.01021278510658,15.57550708667652,7712.964
51.00932782706568,15.57110884382918,7723.6320000000005
51.008443024198904,15.56671060098184,7732.776
51.00755015227757,15.56232225572742,7743.444
51.0066346249338,15.55779410697318,7755.636
51.0057509082859,15.55337606894002,7764.779999999999
51.00489465745831,15.549091648411101,7775.447999999999
51.00401171668102,15.5446793839738,7787.639999999999
51.00319612147446,15.5406197212838,7795.26
51.0022656974146,15.53601115458724,7807.452
51.00116209903008,15.530532012114659,7821.168000000001
51.00018388133939,15.525684253589521,7834.884
50.99925516419492,15.521138784047698,7844.028
50.99835794739804,15.51660238729938,7854.696000000001
50.99749688617254,15.51227837639884,7865.364
50.9963420803264,15.50658808527768,7879.079999999999
50.994806942697295,15.4990325102935,7897.3679999999995
50.99373127565546,15.4937088425095,7908.036
50.992724040403196,15.488669318121818,7923.276000000001
50.99175746077198,15.483923834723381,7935.468000000001
50.99093379651086,15.479903350005259,7946.136
50.9900955458819,15.47569274902346,7959.852000000001
50.98917753575214,15.471144805083421,7973.568000000001
50.987853124586216,15.46459259858004,7997.952
50.9865786794889,15.4583439182591,8013.192
50.98562622070316,15.45366689321158,8022.336
50.9847940218651,15.44953176137562,8037.575999999999
50.98376676915056,15.444394910657701,8052.816000000001
50.9825255313162,15.438279847840999,8071.103999999999
50.98104098045218,15.43096552668392,8093.964
50.97952058436506,15.42343881967906,8115.3
50.978633919408765,15.41910119958826,8129.0160000000005
50.97771947828388,15.414596145217478,8142.731999999999
50.97685841705838,15.41032038508234,8154.924000000001
50.9757990432998,15.405090332031218,8170.164
50.974530649993405,15.39888866527662,8186.928
